mention_id,document,footnote_ordinal,note_id,unit_ordinal,text,mention_type,explicit_payload,explicit_locator,effective_locator,relation_type,relation_surface,antecedent_mention_id,explicit_author,inherited_author,inherited_work_id,resolved_work_id,candidate_work_ids,resolution,resolution_method,confidence,abbreviation,abbreviation_expansion,source_family,warnings
mention-0983,ГЛАВА_3_ВЕРСИЯ_3.docx,11,11,1,"Баузия (лат. bausia) — вероломство, коварное нарушение верности или мира, то есть тяжкое деяние, совершённое против лица, которому была обязана особая верность или безопасность. В каталонских юридических текстах это понятие обычно сближается с изменой и неверностью сеньору, но обычно передаёт не столько государственную измену в узком смысле, сколько вероломное посягательство на лицо, честь или безопасность при нарушении должной верности. (см.",commentary,"Баузия (лат. bausia) — вероломство, коварное нарушение верности или мира, то есть тяжкое деяние, совершённое против лица, которому была обязана особая верность или безопасность. В каталонских юридических текстах это понятие обычно сближается с изменой и неверностью сеньору, но обычно передаёт не столько государственную измену в узком смысле, сколько вероломное посягательство на лицо, честь или безопасность при нарушении должной верности. (см.",,,,,,,,,,,not_bibliographic,commentary_or_internal_cross_reference,,,,,
mention-0984,ГЛАВА_3_ВЕРСИЯ_3.docx,11,11,2,Zambrana Moral P. Revenja privada i revenja de la sang en el dret penal espanyol medieval: estat de la qüestió en els inicis del 2005 // Revista de Dret Històric Català. 2006. Т. 5. P. 128;,full_reference,Zambrana Moral P. Revenja privada i revenja de la sang en el dret penal espanyol medieval: estat de la qüestió en els inicis del 2005 // Revista de Dret Històric Català. 2006. Т. 5. P. 128;,Т. 5; P. 128,Т. 5; P. 128,,,,,,,korneeva-research-423,korneeva-research-423,resolved_explicit,exact_title,0.98,,,,
mention-0985,ГЛАВА_3_ВЕРСИЯ_3.docx,11,11,3,"Alvarado Planas J. Algunas observaciones sobre la influencia germánica en el vocabulario jurídico-institucional de la España medieval // Glossae: European Journal of Legal History. Instituto de Estudios Sociales, Políticos y Jurídicos, 2015. № 12. P. 46).",full_reference,"Alvarado Planas J. Algunas observaciones sobre la influencia germánica en el vocabulario jurídico-institucional de la España medieval // Glossae: European Journal of Legal History. Instituto de Estudios Sociales, Políticos y Jurídicos, 2015. № 12. P. 46).",P. 46,P. 46,,,,,,,korneeva-research-169,korneeva-research-169,resolved_explicit,exact_title,0.98,,,,
mention-0986,ГЛАВА_3_ВЕРСИЯ_3.docx,12,12,1,Usatges de Barcelona… Us. 42 (45): «…ut tantum accipiat si vincerit quantum perderet si vinceretur». P. 84.,short_title_reference,Usatges de Barcelona… Us. 42 (45): «…ut tantum accipiat si vincerit quantum perderet si vinceretur». P. 84.,P. 84,P. 84,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0987,ГЛАВА_3_ВЕРСИЯ_3.docx,13,13,1,"Ibid. Us. 23 (27): «BATAIA IVDICATA antequam sit iurata, si per milites debet esse facta, per .CC. uncias auri Valen. cie sit per pignora firmata; et si per pedones, sit firmata per .c., propter hoc ut ad illum qui uicerit sit emendatum malum quod in bello acceperit, tam in corpore quam in cauallo siue in armis, et assequatur hoc pro quo bellum factum erit et omnes missio. nes quas per illud bellum fecerit; et diffinitum illud quod acceperit ille qui uictus fuerit». P. 70.",relational_reference,"Us. 23 (27): «BATAIA IVDICATA antequam sit iurata, si per milites debet esse facta, per .CC. uncias auri Valen. cie sit per pignora firmata; et si per pedones, sit firmata per .c., propter hoc ut ad illum qui uicerit sit emendatum malum quod in bello acceperit, tam in corpore quam in cauallo siue in armis, et assequatur hoc pro quo bellum factum erit et omnes missio. nes quas per illud bellum fecerit; et diffinitum illud quod acceperit ille qui uictus fuerit». P. 70.",P. 70,P. 70,same_work,Ibid.,mention-0986,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0988,ГЛАВА_3_ВЕРСИЯ_3.docx,14,14,1,"Balaguer A.M. Història de la moneda dels comtats catalans. Barcelona: Institut d’Estudis Catalans, 1999. P. 55.",full_reference,"Balaguer A.M. Història de la moneda dels comtats catalans. Barcelona: Institut d’Estudis Catalans, 1999. P. 55.",P. 55,P. 55,,,,,,,korneeva-research-177,korneeva-research-177,resolved_explicit,exact_title,0.98,,,,
mention-0989,ГЛАВА_3_ВЕРСИЯ_3.docx,15,15,1,"Usatges de Barcelona… Us. 23 (27): «MARITI VXORES suas reptare possint de adulterio, eciam per suspicionem, et ille debent se expiare inde per illarum aueramentum, per sacramentum et per bataliam». P. 124.",short_title_reference,"Usatges de Barcelona… Us. 23 (27): «MARITI VXORES suas reptare possint de adulterio, eciam per suspicionem, et ille debent se expiare inde per illarum aueramentum, per sacramentum et per bataliam». P. 124.",P. 124,P. 124,,,,,,,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_work_edition_ambiguous,work_resolved_edition_ambiguous,0.9,,,usatges_de_barcelona,
mention-0990,ГЛАВА_3_ВЕРСИЯ_3.docx,16,16,1,Ibid. Us. 89 (112): «uxores militum per sacramentum et desuper per militem». P. 126.,relational_reference,Us. 89 (112): «uxores militum per sacramentum et desuper per militem». P. 126.,P. 126,P. 126,same_work,Ibid.,mention-0989,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0991,ГЛАВА_3_ВЕРСИЯ_3.docx,17,17,1,Ibid. Us. 89 (112): «uxores civium et burgencium et nobelium bajulorum per pedonem». P. 126.,relational_reference,Us. 89 (112): «uxores civium et burgencium et nobelium bajulorum per pedonem». P. 126.,P. 126,P. 126,same_work,Ibid.,mention-0990,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0992,ГЛАВА_3_ВЕРСИЯ_3.docx,18,18,1,Ibid. Us. 89 (112): «uxores rusticorum manibus propriis per calderiam». P. 126.,relational_reference,Us. 89 (112): «uxores rusticorum manibus propriis per calderiam». P. 126.,P. 126,P. 126,same_work,Ibid.,mention-0991,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0993,ГЛАВА_3_ВЕРСИЯ_3.docx,19,19,1,"Ibid. Us. 89 (112): «Si vicerit uxor, retineat eam vir suus honorifice…» P. 126.",relational_reference,"Us. 89 (112): «Si vicerit uxor, retineat eam vir suus honorifice…» P. 126.",P. 126,P. 126,same_work,Ibid.,mention-0992,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0994,ГЛАВА_3_ВЕРСИЯ_3.docx,20,20,1,"Ibid. Us. 89 (112): «Si autem victa fuerit, veniat in manu mariti sui cum cunctis que habuerit». P. 126.",relational_reference,"Us. 89 (112): «Si autem victa fuerit, veniat in manu mariti sui cum cunctis que habuerit». P. 126.",P. 126,P. 126,same_work,Ibid.,mention-0993,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0995,ГЛАВА_3_ВЕРСИЯ_3.docx,21,21,1,"Ibid. Us. 51 (54): «SENEX MILES qui non potuerit se defendere per semedipsum, uel pauper qui non potest se preparare de bello, credatur per sacramentum usque ad ‚V. uncias auri Valencie». P. 88.",relational_reference,"Us. 51 (54): «SENEX MILES qui non potuerit se defendere per semedipsum, uel pauper qui non potest se preparare de bello, credatur per sacramentum usque ad ‚V. uncias auri Valencie». P. 88.",P. 88,P. 88,same_work,Ibid.,mention-0994,,,work-family-usatges_de_barcelona,work-family-usatges_de_barcelona,korneeva-sources-037;korneeva-sources-038;korneeva-sources-039;korneeva-sources-040;korneeva-sources-041;korneeva-sources-042,resolved_relation,same_work_previous_citation,1.0,,,,
mention-0996,ГЛАВА_3_ВЕРСИЯ_3.docx,22,22,1,Justícia i resolució... 2018.; Justícia i resolució... 2024.,short_title_reference,Justícia i resolució... 2018.; Justícia i resolució... 2024.,,,,,,,,,korneeva-sources-025,korneeva-sources-025,resolved_explicit,source_family_unique,0.97,,,justicia_i_resolucio,
mention-0997,ГЛАВА_3_ВЕРСИЯ_3.docx,23,23,1,"Concessió de privilegi atorgat per Pere I a la ciutat de Balaguer de poder celebrar mercat el dissabte i una fira de vuit dies a mitjans d’agost. Lleida, 16 de setembre de 1211. Arxiu Comarcal de la Noguera (=ACN). Fons Ajuntament de Balaguer. UDS: 2001 // Pedrol M. et al. El mercat de Balaguer a través dels documents de l’Arxiu Comarcal de la Noguera. (Quadern didàctic ACN, 2008) (транскрипция документа—А.К.): «… semper sint liberi et immunes et penitus exempti a iudicio sive purgatione candentis ferri et aque calide et frigide, ita scilicet ut in huiusmodi iudiciis sive purgationibus simplex solummodo iuramentum ipsorum teneat, salvis tamen vicinalibus purgationibus supradictis». P. [3].",full_reference,"Concessió de privilegi atorgat per Pere I a la ciutat de Balaguer de poder celebrar mercat el dissabte i una fira de vuit dies a mitjans d’agost. Lleida, 16 de setembre de 1211. Arxiu Comarcal de la Noguera (=ACN). Fons Ajuntament de Balaguer. UDS: 2001 // Pedrol M. et al. El mercat de Balaguer a través dels documents de l’Arxiu Comarcal de la Noguera. (Quadern didàctic ACN, 2008) (транскрипция документа—А.К.): «… semper sint liberi et immunes et penitus exempti a iudicio sive purgatione candentis ferri et aque calide et frigide, ita scilicet ut in huiusmodi iudiciis sive purgationibus simplex solummodo iuramentum ipsorum teneat, salvis tamen vicinalibus purgationibus supradictis». P. [3].",,,,,,,,,korneeva-sources-006,korneeva-sources-006,resolved_explicit,exact_title,0.98,,,,
mention-0998,ГЛАВА_3_ВЕРСИЯ_3.docx,24,24,1,XVIII. De iudicie sanguinis et duelli cliricis interdicto // Mansi J. D. Sacrorum conciliorum nova et amplissima collectio... Venetiis: apud Anitonio Zatta. 1778. T. 22. Col. 1006–1007. Col. 1006–1007.,full_reference,XVIII. De iudicie sanguinis et duelli cliricis interdicto // Mansi J. D. Sacrorum conciliorum nova et amplissima collectio... Venetiis: apud Anitonio Zatta. 1778. T. 22. Col. 1006–1007. Col. 1006–1007.,,,,,,,,,korneeva-sources-036,korneeva-sources-036,resolved_explicit,exact_title,0.98,,,,
mention-0999,ГЛАВА_3_ВЕРСИЯ_3.docx,25,25,1,"Costumbres de Llerida. [27] // Mar C.J. Bujaraloz : VIII centenario de su fundacion y epoca de su pertenencia a la Orden de San Jorge de Alfama 1205-1230 / C.J. Mar. Caspe: Centro de Estudios Comarcales del Bajo Aragon-Caspe de la Institucion “Fernando el Catolico”, 2006: «Item addunt quod bataillam non teneamur facere cum eis per hominem vel ferrum nec per aliud iudicium, nec per aquam». P. 224.",full_reference,"Costumbres de Llerida. [27] // Mar C.J. Bujaraloz : VIII centenario de su fundacion y epoca de su pertenencia a la Orden de San Jorge de Alfama 1205-1230 / C.J. Mar. Caspe: Centro de Estudios Comarcales del Bajo Aragon-Caspe de la Institucion “Fernando el Catolico”, 2006: «Item addunt quod bataillam non teneamur facere cum eis per hominem vel ferrum nec per aliud iudicium, nec per aquam». P. 224.",P. 224,P. 224,,,,,,,korneeva-sources-012,korneeva-sources-012,resolved_explicit,source_family_unique,0.97,,,costums_de_lleida,
mention-1000,ГЛАВА_3_ВЕРСИЯ_3.docx,26,26,1,Consuetudines ville Tarege… [9]: «Stare non teneatur aliquis ad batalliarri neque tornas aque calide vel frigide vel ferri calidi nisi de voluntate partium fuerit». P. 438.,short_title_reference,Consuetudines ville Tarege… [9]: «Stare non teneatur aliquis ad batalliarri neque tornas aque calide vel frigide vel ferri calidi nisi de voluntate partium fuerit». P. 438.,P. 438,P. 438,,,,,,,korneeva-sources-022,korneeva-sources-022,resolved_explicit,source_family_unique,0.97,,,costums_de_tarrega,
